Hobby	N	хо́бби nt		nt		<-s, -s>
hoch	ADJ	высо́кий				
Höhe	N	высота́ f		f		<-, -n>
höchstens	ADV	са́мое бо́льшее, ма́ксимум				
Hochzeit	N	сва́дьба f		f		<-, -en>
Hof	N	двор m		m		<-(e)s, Höfe>
Bauernhof	N	крестья́нская уса́дьба f, фе́рма f		m		<-(e)s, -höfe>
hoffen	VB	наде́яться на, по- perf	intr		perf	
hoffentlich	ADV	на́до наде́яться				
Hoffnung	N	наде́жда f		f		<-, -en>
höflich	ADJ	ве́жливый				
holen	VB	приноси́ть	trans		perf	
Holz	N	де́рево nt		nt		<-es, Hölzer>
Holz	N			nt	ohne pl	<-es>
Honig	N	мёд m		m		<-s, -e>
hören	VB	слу́шать, по- perf	trans		perf	
Hörer	N	тру́бка f		m		<-s, ->
Hose	N	брю́ки pl		f		<-, -n>
Hotel	N	гости́ница f		nt		<-s, -s>
hübsch	ADJ	краси́вый, ми́лый, симпати́чный				
Hügel	N	холм m, буго́р m		m		<-s, ->
Humor	N	ю́мор m		m		<-s>
Hunger	N	го́лод m		m		<->
hungrig	ADJ	голо́дный				
hungrig	ADJ					
hupen	VB	сигна́лить, по- perf	intr		perf	
husten	VB	ка́шлять imperf	intr		imperf	
Husten	N	ка́шель m		m		<-s>
Hut	N	шля́па f		m		<-(e)s, Hüte>
Hütte	N	хи́жина f		f		<-, -n>
ideal	ADJ	идеа́льный				
Idee	N	иде́я f		f		<-, -n>
illegal	ADJ	нелега́льный, незако́нный				
Imbiss	N	заку́ска f, заку́сочная f, буфе́тная сто́йка f		m		<-es, -e>
immer	ADV	всегда́, постоя́нно				
Import	N	и́мпорт m, ввоз m		m		<-(e), -e>
in	PREP	в				
in	ADJ					
indem	CONJ	тем что				
individuell	ADJ	индивидуа́льный				
Industrie	N	индустри́я f, промы́шленность f		f		<-, -en>
Infektion	N	инфе́кция f, зараже́ние nt		f		<-, -en>
informieren	VB	информи́ровать (н)perf, про-  perf  о	trans		(н)perf	
Information	N	информа́ция f		f		<-, -en>
Inhalt	N	содержа́ние nt		m		<-(e)s, -e>
inklusive	PREP	включа́я			+ gen	
innen	ADV	внутрь				
innerhalb	PREP	внутри́			+ gen	
Insel	N	о́стров m		f		<-, -n>
insgesamt	ADV	в це́лом, в о́бщей сло́жности				
Inserat	N	объявле́ние  nt  в газе́те		nt		<-(e)s, -e>
installieren	VB	устана́вливать, монти́ровать	trans		perf	
Institut	N	институ́т m		nt		<-(e)s, -e>
Instrument	N	прибо́р m, инструме́нт m		nt		<-(e)s, -e>
integrieren	VB	интегри́ровать (н)perf	trans		(н)perf	
Integration	N	интегра́ция f, слия́ние nt		f		<-, -en>
intelligent	ADJ	у́мный, разу́мный				
Intelligenz	N	ум m, интелле́кт m		f		<->
intensiv	ADJ	интенси́вный				
Intensivkurs	N	интенси́вный курс m		m		
interessieren	VB	интересова́ть imperf	trans		imperf	
interessant	ADJ	интере́сный, заня́тный				
Interesse	N	интере́с m, заинтересо́ванность f		nt		<-s, -n>
interessiert	ADJ	заинтересо́ванный				
interkulturell	ADJ	межкульту́рный				
international	ADJ	интернациона́льный, междунаро́дный				
Interview	N	интервью́ nt		nt		<-s, -s>
inzwischen	ADV	ме́жду тем, тем вре́менем				
irgendwann	ADV	когда́-нибу́дь, когда́-ли́бо				
irgendwas	PRON	что́-нибу́дь, что́-ли́бо				
irgendwo	ADV	где́-нибу́дь, где́-ли́бо				
irgendwer	PRON	кто́-нибу́дь, кто́-ли́бо				
irgendein	PRON				indef	
ja	ADV	да				
Jacke	N	жаке́т m, ку́ртка f		f		<-, -n>
je	PREP	по				
Jeans	N	джи́нсы pl				<-, ->
jeder	PRON				indef	
jederzeit	ADV	в любо́е вре́мя		m		
jedoch	CONJ	одна́ко, тем не ме́нее				
jemals	ADV	когда́-нибу́дь, когда́-ли́бо				
jemand	PRON	кто́-нибу́дь, кто́-ли́бо			indef	
jetzt	ADV	тепе́рь, сейча́с				
jeweils	ADV	ка́ждый раз				
Jugend	N	мо́лодость f, ю́ность f		f	kein pl	<->
Jugendliche	N	подро́сток m		m o f		<ein -r, -n, -n>
Jugendherberge	N	молодёжная турба́за f		f		<-, -n>
jung	ADJ	молодо́й, ю́ный				<jünger, jüngste>
Kabel	N	ка́бель m, ка́бельное телеви́дение nt		nt		<-s, ->
Kabine	N	приме́рочная f, каю́та f		f		<-, -n>
Kaffee	N	ко́фе m		m		<-s>
Kakao	N	кака́о nt		m		<-s>
Kalender	N	насте́нный календа́рь m, карма́нный календа́рь m		m		<-s, ->
kalt	ADJ	холо́дный				
Kälte	N	хо́лод m, моро́з m		f		<->
Kamera	N	(фото-)ка́мера f		f		<-, -s>
kämpfen	VB	боро́ться imperf, сража́ться, срази́ться perf	trans		imperf	
Kampf	N	борьба́ f, бой m		m		<-(e)s, Kämpfe>
Kanal	N	кана́л m		m		<-s, Kanäle>
Kanne	N	бидо́н m, кофе́йник m		f		<-, -n>
Kantine	N	произво́дственная столо́вая f		f		<-, -n>
Kapitel	N	глава́ f		nt		<-s, ->
kaputt	ADJ	разби́тый, сло́манный				
kaputtgehen	VB	разби́ться perf, разла́мываться	intr		irreg	
kaputtmachen	VB	лома́ть, по- perf, по́ртить	trans		perf	
Karneval	N	карнава́л m		m		<-s, -s>
Karotte	N	морко́вь f		f		<-, -n>
Karriere	N	карье́ра f		f		<-, -n>
Karte	N	откры́тка f		f		<-, -n>
Chipkarte	N	электро́нная ка́рточка f		f		<-, -n>
Fahrkarte	N	проездно́й биле́т m		f		<-, -n>
Kartoffel	N	карто́фель m, карто́шка f		f		<-, -n>
Käse	N	сыр m, ерунда́ f, чепуха́ f		m		<-s, ->
Kasse	N	ка́сса f, конте́йнер  m  с деньга́ми		f		<-, -n>
Kassette	N	коро́бка f, я́щичек m		f		<-, -n>
Kasten	N	я́щик m, сунду́к m		m		<-s, Kästen>
Katalog	N	катало́г m		m		<-(e)s, -e>
Katastrophe	N	катастро́фа f		f		<-, -n>
Kauf	N	ку́пля f, поку́пка f		m		<-(e)s, Käufe>
kaum	ADV	с трудо́м, наси́лу				
Keller	N	по́греб m		m		<-s, ->
kennen	VB	знать imperf	trans		kannte, gekannt	
kennenlernen	VB	знако́миться				
Kennzeichen	N	характе́рная черта́ f		nt		<-s, ->
Kerze	N	свеча́ f		f		<-, -n>
Kette	N	цепь f		f		<-, -n>
Kind	N	ребёнок m, дитя́ nt		nt		<-(e)s, -er>
Kindergarten	N	де́тский сад m		m		<-s, -gärten>
Kindheit	N	де́тство nt		f		<->
Kino	N	кино́ nt		nt		<-s, -s>
Kiosk	N	кио́ск m		m		<-(e)s, -e>
Kirche	N	це́рковь f		f		<-, -n>
Kiste	N	я́щик m, сунду́к m		f		<-, -n>
Kissen	N	поду́шка f		nt		<-s, ->
klagen	VB	жа́ловаться, по- perf	intr		perf	
klappen	VB	хло́пать	intr		perf	
klappen	VB	получаться				
klar	ADJ	прозра́чный, я́сный				
klären	VB	выясня́ть, вы́яснить perf	trans		perf	
klasse	INTERJ	класс!				
Klasse	N	класс m		f		<-, -n>
Klassenarbeit	N	кла́ссная рабо́та f		f		<-, -en>
Klavier	N	пиани́но nt, фортепья́но nt		nt		<-s, -e>
kleben	VB	кле́ить, скле́ить perf	trans		perf	
Kleid	N	пла́тье nt		nt		<-(e)s, -er>
Kleidung	N	оде́жда f		f		<->
klein	ADJ	ма́ленький, небольшо́й				
klettern	VB	ла́зить, сла́зить perf, взбира́ться	intr		perf	
klicken	VB	щёлкнуть perf, щёлкать imperf	intr		perf	
Klick	N	щелчо́к m		m		<-s, -s>
Klima	N	кли́мат m		nt		<-s, -s/-ta>
Klimaanlage	N	кондиционе́р m		f		
klingeln	VB	звони́ть, по- perf	intr		perf	
Klingel	N	звоно́к m		f		<-, -n>
Klinik	N	кли́ника f		f		<-, -en>
klopfen	VB	стуча́ть, по- perf	intr		perf	
Kloß	N	клёцка f, фрикаде́лька f		m		<-es, Klöße>
klug	ADJ	у́мный, образо́ванный				
knapp	ADJ	ску́дный				
Kneipe	N	каба́к m, пивна́я f		f		<-, -n>
Knie	N	коле́но nt		nt		<-s, ->
Knochen	N	кость f		m		<-s, ->
Knödel	N	клёцка f		m		<-s, ->
Knopf	N	пу́говица f		m		<-(e)s, Knöpfe>
kochen	VB	кипе́ть, вскипе́ть perf	intr		perf	
Koch	N	по́вар m		m		<-(e)s, Köche>
Koffer	N	чемода́н m		m		<-s, ->
Kollege	N	колле́га m, сослужи́вец m, колле́га m		m		<-n, -n>
komisch	ADJ	коми́чный, заба́вный				
kommen	VB	приходи́ть, прийти́ perf, идти́  imperf  (сюда́)	intr		kam, gekommen	
Kommunikation	N	коммуника́ция f		f		<-, -en>
komplett	ADJ	компле́ктный, по́лный				
kompliziert	ADJ	сло́жный				
Kompromiss	N	компроми́сс m		m		<-es, -e>
Konferenz	N	конфере́нция f		f		<-, -en>
Konflikt	N	конфли́кт m		m		<-(e)s, -e>
Konkurrenz	N	конкуре́нция f		f		<->
können	VB	мочь, смочь perf, быть  imperf  в состоя́нии	trans		konnte, gekonnt	
Konsulat	N	ко́нсульство nt		nt		<-(e)s, -e>
konsumieren	VB	потребля́ть	trans		perf	
Konsum	N	потребле́ние nt		m		<-s>
Kontakt	N	конта́кт m		m		<-(e)s, -e>
Konto	N	счёт m		nt		<-s, Konten>
Girokonto	N	теку́щий счёт m, жиросчёт m		nt		<-s, -konten>
kontrollieren	VB	проверя́ть	trans		perf	
Kontrolle	N	прове́рка f, контро́ль m		f		<-, -n>
konzentrieren	VB	концентри́ровать imperf	trans		imperf	
Konzert	N	представле́ние nt, конце́рт m		nt		<-(e)s, -e>
Kopf	N	голова́ f, руководи́тель m		m		<-(e)s, Köpfe>
kopieren	VB	копи́ровать, скопи́ровать perf, де́лать	trans		perf	
Kopie	N	ко́пия f		f		<-, -n>
Kopierer	N	копирова́льный аппара́т m		m		<-s, ->
Körper	N	те́ло nt, ту́ловище nt		m		<-s, ->
körperlich	ADJ	физи́ческий, теле́сный		m		
korrekt	ADJ	корре́ктный, пра́вильный				
Korridor	N	коридо́р m		m		<-s, -e>
korrigieren	VB	исправля́ть	trans		perf	
kosten	VB	сто́ить imperf	trans		imperf	
kosten	VB	про́бовать, по- perf	trans		perf	
Kosten	N	расхо́ды pl, изде́ржки pl				<->
kostenlos	ADJ	беспла́тный				
Kostüm	N	костю́м m		nt		<-s, -e>
Kraft	N	си́ла f		f		<-, Kräfte>
kräftig	ADJ	си́льный, кре́пкий				
Kraftfahrzeug	N	автомаши́на f, автомоби́ль m		nt		<-(e)s, -e>
Kraftwerk	N	электроста́нция f		nt		<-(e)s, -e>
krank	ADJ	больно́й				
Krankenhaus	N	больни́ца f		nt		<-es, -häuser>
Krankenkasse	N	больни́чная ка́сса f		f		<-, -n>
Krankenschwester	N	медсестра́ f		f		<-, -n>
Krankenwagen	N	ско́рая по́мощь f		m		<-s, -wägen>
Krankheit	N	боле́знь f, заболева́ние nt		f		<-, -en>
kreativ	ADJ	тво́рческий				
Kredit	N	креди́т m		m		<-(e)s, -e>
Kreditkarte	N	креди́тная ка́рточка f		f		<-, -n>
Kreis	N	круг m		m		<-es, -e>
Kreuz	N	крест m		nt		<-es, -e>
Kreuz	N	страда́ние nt		nt	ohne pl	<-es>
Kreuzung	N	перекрёсток m, скре́щивание nt		f		<-, -en>
Krieg	N	война́ f		m		<-(e)s, -e>
kriegen	VB	получа́ть	trans		perf	
Krimi	N	детекти́в m		m		<-s, -s>
Krise	N	кри́зис m		f		<-, -n>
kritisieren	VB	рецензи́ровать, про- perf	trans		perf	
Kritik	N	кри́тика f		f		<-, -en>
kritisch	ADJ	крити́ческий, крити́чный				
Küche	N	ку́хня f, пи́ща f, еда́ f		f		<-, -n>
Kuchen	N	пиро́г m		m		<-s, ->
Kugelschreiber	N	ша́риковая ру́чка f		m		<-s, ->
Kuli	N	ку́ли m, батра́к		m		<-s, -s>
Kuli	N	ша́риковая ру́чка f		m		<-s, -s>
kühl	ADJ	прохла́дный, холо́дный				
Kühlschrank	N	холоди́льник m		m		<-(e)s, -schränke>
Kultur	N	культу́ра f		f		<-, -en>
kulturell	ADJ	культу́рный				
Kunde	N	клие́нт m		m		<-n, -n>
kündigen	VB	расторга́ть	trans		perf	
Kündigung	N	увольне́ние nt		f		<-, -en>
Kunst	N	иску́сство nt		f		<-, Künste>
künstlich	ADJ	иску́сственный				
Kunststoff	N	пластма́сса f		m		<-(e)s, -e>
Kurs	N	курс m		m		<-es, -e>
Kurve	N	поворо́т m		f		<-, -n>
kurz	ADJ	коро́ткий				
kürzlich	ADV	неда́вно				
küssen	VB	целова́ть, по- perf	trans		perf	
Kuss	N	поцелу́й m		m		<-es, Küsse>
Küste	N	побере́жье nt		f		<-, -n>
lächeln	VB	улыба́ться, улыбну́ться perf	intr		perf	
lachen	VB	смея́ться над, по- perf	trans		perf	
lachen	VB	смеяться				
lachen	VB	смеяться				
Laden	N	ста́вень m, магази́н m		m		<-s, -Läden>
Laden	N					
Lage	N	положе́ние nt, ситуа́ция f		f		<-, -n>
Lager	N	ла́герь m		nt		<-s, ->
Lampe	N	ла́мпа f		f		<-, -n>
Land	N	страна́ f, дере́вня f, се́льская ме́стность f		nt		<-(e)s, Länder>
Landwirtschaft	N	се́льское хозя́йство nt		f		<->
Landschaft	N	ландша́фт m, пейза́ж m		f		<-, -en>
landen	VB	приземля́ться, соверша́ть	intr		perf	
Landung	N	поса́дка f		f		<-, -en>
lang	ADJ	дли́нный				
lange	ADV	до́лго				
Länge	N	длина́ f		f		<-, -n>
langsam	ADJ	ме́дленный				
längst	ADV	давно́				
langweilig	ADJ	ску́чный				
Lärm	N	шум m		m		<-(e)s>
lassen	VB	позволя́ть	trans		ließ, gelassen	
Laster	N	поро́к m		nt		<-s, ->
laufen	VB	бежа́ть, по- perf, про- perf	intr		lief, gelaufen	
Laufwerk	N	дисково́д m		nt		<-(e)s, -e>
Laune	N	настрое́ние nt, капри́з m, причу́да f		f		<-, -n>
laut	ADJ	гро́мкий				
laut	PREP	согла́сно				
Lautsprecher	N	громкоговори́тель m		m		<-s, ->
lecker	ADJ	вку́сный				
leben	VB	жить, прожи́ть perf	trans		perf	
Leben	N	жизнь f		nt		<-s, ->
Lebenslauf	N	биогра́фия f		m		<-(e)s, -läufe>
Lebenslauf	N					
Lebensmittel	N	проду́кты  pl  пита́ния		nt		<-s, ->
Leder	N	ко́жа f		nt		<-s, ->
ledig	ADJ	холосто́й				
leer	ADJ	пусто́й				
legen	VB	класть imperf, положи́ть perf	trans		imperf	
Lehre	N	уро́к m		f		<-, -n>
Lehrstelle	N	ме́сто  nt  обуче́ния		f		<-, -n>
Lehrling	N	учени́к m, учени́ца f		m		<-s, -e>
leicht	ADJ	лёгкий				
leiden	VB	страда́ть imperf	trans		litt, gelitten	
leider	ADV	к сожале́нию				
leihen	VB	дава́ть, дать  perf  в долг, ода́лживать	trans		lieh, geliehen	
leihen	VB	брать в наём				
leise	ADJ	ти́хий				
leisten	VB	ока́зывать	trans		perf	
Leistung	N	достиже́ние nt, результа́т m		f		<-, -en>
leiten	VB	вести́, по- perf	trans		perf	
Leiter	N	руководи́тель m, дире́ктор m, заве́дующий m		m		<-s, ->
Leiter	N	ле́стница f		f		<-, -n>
Leitung	N	веде́ние nt, управле́ние nt		f		<-, -en>
Leiter	N	руководи́тель m, дире́ктор m, заве́дующий m		m		<-s, ->
Leiter	N	ле́стница f		f		<-, -n>
lernen	VB	учи́ть, вы́- perf, учи́ться	trans		perf	
lesen	VB	чита́ть, про- perf	trans		las, gelesen	
Leute	N	лю́ди pl				<->
Lexikon	N	энциклопе́дия f		nt		<-s, Lexika>
Licht	N	свет m		nt		<-(e)s, -er>
lieben	VB	люби́ть imperf	trans		imperf	
lieb	ADJ	дорого́й				
Liebe	N	любо́вь f		f		<->
Lied	N	пе́сня f		nt		<-(e)s, -er>
liefern	VB	поставля́ть	trans		perf	
Lieferung	N	поста́вка f		f		<-, -en>
liegen	VB	лежа́ть, про- perf, по- perf	intr		lag, gelegen	
Lift	N	лифт m		m		<-(e)s, -e>
Limonade	N	лимона́д m		f		<-, -n>
Linie	N	ли́ния f, черта́ f		f		<-, -n>
links	ADV	сле́ва, с ле́вой стороны́				
Lippe	N	губа́ f		f		<-, -n>
Literatur	N	литерату́ра f		f		<-, -en>
Liste	N	спи́сок m		f		<-, -n>
loben	VB	хвали́ть, по- perf	trans		perf	
Loch	N	дыра́ f, ды́рка f		nt		<-(e)s, Löcher>
locker	ADJ	расша́танный				
Löffel	N	ло́жка f, у́хо  nt  за́йца		m		<-s, ->
Lohn	N	зарпла́та f, вознагражде́ние nt, награ́да f		m		<-(e)s, Löhne>
lohnen	VB	вознагражда́ть	trans		perf	
Lokal	N	рестора́н m, кафе́ nt		nt		<-(e)s, -e>
los	ADJ	свобо́дный				
losfahren	VB	выезжа́ть, вы́ехать perf	intr		irreg	
löschen	VB	туши́ть, по- perf, гаси́ть	trans		perf	
lösen	VB	снима́ть, сня́ть  perf  с, отделя́ть	trans		perf	
Lösung	N	реше́ние nt		f		<-, -en>
Luft	N	во́здух m		f		<-, Lüfte>
lügen	VB	лгать, со- perf, врать	intr		log, gelogen	
Lüge	N	ложь f		f		<-, -n>
Lust	N	ра́дость f, удово́льствие nt		f		<-, Lüste>
lustig	ADJ	весёлый, смешно́й				
machen	VB	де́лать, сде́лать perf	trans		perf	
Mädchen	N	де́вочка f		nt		<-s, ->
Magazin	N	журна́л m, склад m		nt		<-s, -e>
Magen	N	желу́док m		m		<-s, Mägen>
mager	ADJ	худо́й, ску́дный				
Mahlzeit	N	еда́ f		f		<-, -en>
Mahnung	N	предостереже́ние nt, призы́в m		f		<-, -en>
Mal	N	раз m		nt		<-(e)s, -e>
Mal	N	пятно́ nt, монуме́нт m		nt		<-(e)s, -e/ Mäler>
malen	VB	кра́сить, по- perf	trans		perf	
man	PRON				indef	
manchmal	ADV	иногда́				
Mangel	N	като́к  m  для белья́		f		<-, -n>
Mangel	N	недоста́ток m, дефици́т m, нехва́тка f		m		<-s, Mängel>
Mann	N	мужчи́на m		m		<-(e)s, Männer>
männlich	ADJ	мужско́й				
Mannschaft	N	кома́нда f, экипа́ж m		f		<-, -en>
Mantel	N	пальто́ nt		m		<-s, Mäntel>
Mappe	N	портфе́ль m, па́пка f		f		<-, -n>
Märchen	N	ска́зка f		nt		<-s, ->
Margarine	N	маргари́н m		f		<->
Marke	N	ма́рка f		f		<-, -n>
markieren	VB	маркирова́ть imperf	trans		imperf	
Markt	N	ры́нок m		m		<-(e)s, Märkte>
Marmelade	N	джем m, пови́дло nt		f		<-, -n>
Maschine	N	маши́на f, стано́к m		f		<-, -n>
Material	N	материа́л m		nt		<-s, -ien>
Mauer	N	стена́ f		f		<-, -n>
maximal	ADJ	максима́льный				
Medien	N	сре́дства  pl  ма́ссовой информа́ции				<->
Medikament	N	лека́рство nt		nt		<-(e)s, -e>
Medizin	N	лека́рство nt, медици́на f		f		<-, -en>
Meer	N	мо́ре nt		nt		<-(e)s, -e>
Mehl	N	мука́ f, порошо́к m		nt		<-(e)s, -e>
mehr	PRON	бо́льше, бо́лее			indef	
mehrere	PRON	не́сколько, не́которые			indef	
Mehrheit	N	большинство́ nt		f		<-, -en>
Mehrwertsteuer	N	нало́г  m  на доба́вленную сто́имость		f		<->
meinen	VB	ду́мать imperf, счита́ть imperf	trans		imperf	
meinetwegen	ADV	по мне				
Meinung	N	мне́ние nt		f		<-, -en>
melden	VB	сообща́ть	trans		perf	
Meldung	N	сообще́ние nt, зая́вка f		f		<-, -en>
Menge	N	большо́е коли́чество nt		f		<-, -n>
Mensa	N	студе́нческая столо́вая f		f		<-, -s/Mensen>
Mensch	N	челове́к m		m		<-en, -en>
menschlich	ADJ	челове́ческий, челове́чный				
Menü	N	меню́ nt		nt		<-s, -s>
merken	VB	замеча́ть	trans		perf	
merkwürdig	ADJ	стра́нный				
messen	VB	ме́рить, по- perf, измеря́ть	trans		maß, gemessen	
Messer	N	нож m		nt		<-s, ->
Metall	N	мета́лл m		nt		<-s, -e>
Methode	N	ме́тод m		f		<-, -n>
Metropole	N	столи́ца f, метропо́лия f		f		<-, -n>
mieten	VB	брать, взять  perf  напрока́т, снима́ть	trans		perf	
Miete	N	квартпла́та f		f		<-, -n>
Migration	N	мигра́ция f		f		<-, -en>
Milch	N	молоко́ nt		f		<->
mild	ADJ	мя́гкий, до́брый				
Minderheit	N	меньшинство́ nt		f		<-, -en>
mindestens	ADV	по кра́йней ме́ре, ми́нимум				
Mineralwasser	N	минера́льная вода́ f		nt		<-s, ->
minimal	ADJ	минима́льный				
mischen	VB	сме́шивать, смеша́ть perf, меша́ть	trans		perf	
misstrauen	VB	не доверя́ть imperf	intr		imperf	
Missverständnis	N	недоразуме́ние nt		nt		<-ses, -se>
mit	PREP	с, вме́сте с			dat	
miteinander	ADV	друг с дру́гом				
Mitglied	N	член m		nt		<-(e)s, -er>
Mitte	N	середи́на f		f		<->
mitteilen	VB	сообща́ть	trans		perf	
mitten	ADV	среди́, посреди́				
mittlerweile	ADV	ме́жду тем				
Möbel	N	ме́бель f		nt		<-s, ->
mobil	ADJ	подви́жный, моби́льный				
Mobilität	N	моби́льность f		f		<->
Mobiltelefon	N	моби́льный телефо́н m		nt		<-s, -e>
Mode	N	мо́да f		f		<-, -n>
Modell	N	моде́ль f, образе́ц m		nt		<-s, -e>
modern	ADJ	совреме́нный, мо́дный				
mögen	VB	люби́ть, по- perf	trans		mochte, gemocht	
möglich	ADJ	возмо́жный				
Möglichkeit	N	возмо́жность f		f		<-, -en>
möglichst	ADV	по возмо́жности				
Moment	N	моме́нт m		m		<-(e)s, -e>
Mond	N	луна́ f		m		<-(e)s, -e>
Monitor	N	монито́р m		m		<-s, -en>
Motor	N	дви́гатель m, мото́р m		m		<-s, -en>
Motorrad	N	мотоци́кл m		nt		<-(e)s, -räder>
müde	ADJ	уста́лый, утомлённый				
Mühe	N	труд m, уси́лия nt pl		f		<-, -n>
Müll	N	му́сор m		m		<-s>
Müllabfuhr	N	вы́воз  m  му́сора		f		<->
Mülltonne	N	му́сорный бак m		f		<-, -n>
Mund	N	рот m		m		<-(e)s, Münder>
mündlich	ADJ	у́стный				
Münze	N	моне́та f		f		<-, -n>
Museum	N	музе́й m		nt		<-s, Museen>
Museum	N					
Musik	N	му́зыка f		f		<-, -en>
musikalisch	ADJ	музыка́льный				
Muskel	N	му́скул m, мы́шца f		m		<-s, -n>
müssen	VB	быть до́лжным	intr		musste, gemusst	
müssen	VB	ну́жно	trans		muss, musste, müssen	
Mut	N	сме́лость f, му́жество nt		m		<-(e)s>
mutig	ADJ	сме́лый				
Mutter	N	мать f		f		<-, Mütter>
Mutter	N	га́йка f		f		<-, -n>
Muttersprache	N	родно́й язы́к m		f		<-, -n>
nach	PREP	в, на			dat	
nachdem	CONJ	по́сле того́ как				
nachdenken	VB	ду́мать, по- perf	intr		irreg	
Nachfrage	N	запро́с m, спрос m		f		<-, -n>
nachher	ADV	пото́м, по́сле э́того, поздне́е				
Nachhilfe	N	чaˈстные уро́ки pl		f		
Nachricht	N	изве́стие nt		f		<-, -en>
nachschlagen	VB		trans		irreg	
Nachspeise	N	десе́рт m		f		<-, -n>
Nachteil	N	недоста́ток m		m		<-(e)s, -e>
Nachwuchs	N	пото́мство nt		m		<-(e)s>
Nadel	N	игла́ f, иго́лка f		f		<-, -n>
Nagel	N	гвоздь m		m		<-s, Nägel>
nah(e)	ADJ	бли́зкий, недалёкий				
Nähe	N	бли́зость f		f		<->
nähen	VB	шить, с- perf	trans		perf	
Nahrungsmittel	N	проду́кт  m  пита́ния		nt		<-s, ->
Name	N	и́мя nt		m		<-ns, -n>
Familienname	N	фами́лия f		m		<-n, -n>
Vorname	N	и́мя nt		m		<-n, -n>
nämlich	ADV	а и́менно, так как				
Nase	N	нос m		f		<-, -n>
Nase	N	обоня́ние nt		f	ohne pl	
nass	ADJ	мо́крый			o	<-er o nässer, -este o nässeste>
national	ADJ	национа́льный				
Natur	N	приро́да f		f		<->
natürlich	ADJ	есте́ственный				
Nebel	N	тума́н m		m		<-s, ->
neben	PREP	ря́дом с, о́коло				
nebenan	ADV	ря́дом				
nebenbei	ADV	попу́тно, ме́жду про́чим, паралле́льно				
Neffe	N	племя́нник m		m		<-n, -n>
nehmen	VB	брать, взять perf	trans		nahm, genommen	
nein	ADV	нет				
nennen	VB	называ́ть	trans		nannte, genannt	
Nerv	N	нерв m		m		<-s, -en>
nervös	ADJ	не́рвный				
nett	ADJ	ми́лый				
Netz	N	сеть f, паути́на f		nt		<-es, -e>
Netzwerk	N	сеть m		nt		<-(e)s, -e>
neu	ADJ	но́вый				
Neuigkeit	N	но́вость f		f		<-, -en>
neugierig	ADJ	любопы́тный				
neulich	ADV	неда́вно				
nicht	ADV	не				
Nichte	N	племя́нница f		f		<-, -n>
nichts	PRON	ничто́, ничего́				
nie	ADV	никогда́				
niedrig	ADJ	ни́зкий				
niemand	PRON	никто́				
nirgends	ADV	нигде́				
nirgendwo	ADV	нигде́				
noch	CONJ	ни				
normal	ADJ	норма́льный				
normalerweise	ADV	обы́чно				
Notaufnahme	N	отделе́ние  nt  ско́рой медици́нской по́мощи		f		<-, -n>
Notausgang	N	запасно́й вы́ход m		m		<-(e)s, -gänge>
Notfall	N	кра́йний слу́чай m		m		<-(e)s, -fälle>
Notruf	N	э́кстренный вы́зов m		m		<-(e)s, -e>
Note	N	оце́нка f		f		<-, -n>
Note	N	отте́нок m		f	ohne pl	
notieren	VB	запи́сывать	trans		perf	
nötig	ADJ	ну́жный				
Notiz	N	за́пись f		f		<-, -en>
notwendig	ADJ	необходи́мый				
Nudel	N	вермише́ль f		f		<-, -n>
Nummer	N	но́мер m		f		<-, -n>
nun	ADV	тепе́рь				
nur	ADV	то́лько, лишь				
nutzen	VB	испо́льзовать (н)perf	trans		(н)perf	
nützen	VB	приноси́ть	intr		perf	
ob	CONJ	ли				
oben	ADV	наверху́, вверху́, све́рху				
Ober	N	официа́нт m		m		<-s, ->
Obst	N	фру́кты m pl		nt	ohne pl	<-(e)s>
obwohl	CONJ	хотя́, несмотря́ на то, что				
oder	CONJ	или				
Ofen	N			m		<-s, Öfen>
offen	ADJ	откры́тый				
öffentlich	ADJ	обще́ственный		nt		
Öffentlichkeit	N	обще́ственность f		f		<->
veröffentlichen	VB	публикова́ть, о- perf	trans		perf	
offenbar	ADJ	очеви́дный				
offiziell	ADJ	официа́льный				
öffnen	VB	открыва́ть	trans		perf	
oft	ADV	ча́сто				
ohne	PREP	без				
Ohr	N	у́хо nt		nt		<-(e)s, -en>
Ohr	N					
Öl	N	расти́тельное ма́сло nt		nt		<-(e)s, -e>
Oma	N	ба́бушка f, бабу́ля f		f		<-, -s>
Onkel	N	дя́дя m		m		<-s, ->
Opa	N	де́душка m, де́душка m		m		<-s, -s>
Oper	N	о́пера f, о́перный теа́тр m		f		<-, -n>
operieren	VB	опери́ровать, про- perf	trans		perf	
Operation	N	опера́ция f		f		<-, -en>
Opfer	N	же́ртва f		nt		<-s, ->
Orange	N	апельси́н m		f		<-, -en>
Orchester	N	орке́стр m		nt		<-s, ->
ordentlich	ADJ	аккура́тный, прили́чный				
ordnen	VB	располага́ть	trans		perf	
Ordner	N	распоряди́тель m, скоросшива́тель m		m		<-s, ->
Ordnung	N	поря́док m, упоря́дочение nt		f		<-, -en>
organisieren	VB	организова́ть (н)perf	trans		(н)perf	
Organisation	N	организа́ция f, организацио́нная рабо́та f		f		<-, -en>
Original	N	оригина́л m		nt		<-s, -e>
original	ADJ	соотве́тствующий оригина́лу				
Ort	N	ме́сто nt		m		<-(e)s, -e>
Vorort	N	при́город m		m		<-(e)s, -e>
